plt_cn,statecd,unitcd,countycd,plot,measyear,drybio_ag_live_5plus,lat_public,lon_public,puid,measmon,measday,time
3.56004E+14,30,2,97,93626,2019,0,2550837.244,-1107796.729,93626_2_97_30,8,11,2019.696804
3.56003E+14,30,3,39,83177,2019,16.57414368,2717986.705,-1335624.8,83177_3_39_30,5,13,2019.452283
3.56003E+14,30,4,49,82565,2019,0,2738736.572,-1241071.93,82565_4_49_30,9,1,2019.75274
3.56003E+14,30,5,57,89187,2019,30.97707176,2617337.139,-1244640.022,89187_5_57_30,8,24,2019.73242
3.56003E+14,30,2,37,88735,2019,0,2701269.63,-1004061.328,88735_2_37_30,9,1,2019.75274
3.56003E+14,30,5,93,88565,2019,26.10878961,2653042.506,-1279707.893,88565_5_93_30,10,2,2019.838813
3.56003E+14,30,4,77,94205,2019,0,2806234.005,-1309579.015,94205_4_77_30,5,22,2019.476941
3.56003E+14,30,4,77,84406,2019,0,2811633.95,-1321576.737,84406_4_77_30,5,9,2019.441324
3.56004E+14,30,4,77,93535,2019,31.63184046,2754695.283,-1279180.483,93535_4_77_30,6,27,2019.573973
3.56004E+14,30,4,77,86450,2019,22.22523055,2792920.857,-1299212.75,86450_4_77_30,10,1,2019.836073
3.56004E+14,30,4,77,92903,2019,0,2799736.481,-1282388.016,92903_4_77_30,7,1,2019.586073
3.56004E+14,30,4,49,87786,2019,0,2789205.143,-1273340.93,87786_4_49_30,9,13,2019.785616
3.56004E+14,30,4,49,95254,2019,20.09326043,2769522.975,-1276414.824,95254_4_49_30,10,16,2019.877169
3.56004E+14,30,4,77,90549,2019,22.85709749,2748957.903,-1292025.681,90549_4_77_30,10,16,2019.877169
3.56004E+14,30,4,77,83156,2019,3.601305559,2730485.944,-1252791.88,83156_4_77_30,5,16,2019.460502
1.88767E+14,30,4,49,85933,2017,0,2758843.698,-1243289.155,85933_4_49_30,9,1,2017.75274
1.88767E+14,30,5,1,90380,2017,51.47549194,2555194.774,-1330569.19,90380_5_1_30,8,15,2017.707763
1.88767E+14,30,5,67,93378,2017,0,2616975.14,-1144694.526,93378_5_67_30,8,10,2017.694064
1.88767E+14,30,5,31,81262,2017,51.01973144,2566902.201,-1182099.807,81262_5_31_30,7,27,2017.657306
1.88767E+14,30,5,67,93282,2017,0.411556419,2534067.97,-1119348.591,93282_5_67_30,8,13,2017.702283
1.88767E+14,30,4,77,85278,2017,44.47280965,2808557.487,-1314479.001,85278_4_77_30,7,16,2017.627169
1.88767E+14,30,3,63,88716,2017,0,2791236.968,-1320335.035,88716_3_63_30,9,1,2017.75274
1.88767E+14,30,3,39,81958,2017,0,2760784.143,-1335677.121,81958_3_39_30,5,4,2017.427626
1.88767E+14,30,3,39,80446,2017,78.14959895,2743358.655,-1337109.458,80446_3_39_30,6,20,2017.554795
1.88767E+14,30,3,39,89371,2017,0,2723377.597,-1339416.281,89371_3_39_30,9,1,2017.75274
1.88767E+14,30,3,39,90881,2017,0,2716788.192,-1330731.875,90881_3_39_30,9,1,2017.75274
1.88768E+14,30,4,7,90168,2017,1.582170559,2730705.193,-1191688.734,90168_4_7_30,6,27,2017.573973
1.88768E+14,30,4,7,84681,2017,0,2699488.591,-1185705.478,84681_4_7_30,9,1,2017.75274
1.88768E+14,30,4,7,84838,2017,0,2714072.462,-1195074.233,84838_4_7_30,9,1,2017.75274
1.88768E+14,30,4,7,85423,2017,0,2696491.853,-1197100.535,85423_4_7_30,9,1,2017.75274
1.88768E+14,30,4,7,89626,2017,0,2679301.102,-1189523.658,89626_4_7_30,9,1,2017.75274
1.88768E+14,30,4,7,90460,2017,0,2676648.384,-1200249.125,90460_4_7_30,9,1,2017.75274
1.88768E+14,30,5,31,90265,2017,0,2645313.089,-1194736.427,90265_5_31_30,9,1,2017.75274
1.88768E+14,30,4,7,85585,2017,0,2661557.043,-1202919.155,85585_4_7_30,9,1,2017.75274
1.88768E+14,30,5,31,83933,2017,0,2642448.363,-1205347.717,83933_5_31_30,9,1,2017.75274
1.88768E+14,30,5,31,87485,2017,2.610404923,2625389.192,-1197853.926,87485_5_31_30,9,25,2017.818493
1.88768E+14,30,5,57,86781,2017,50.02596204,2591167.806,-1202945.446,86781_5_57_30,7,13,2017.61895
1.88768E+14,30,5,57,95454,2017,0,2607974.911,-1215568.854,95454_5_57_30,9,1,2017.75274
1.88768E+14,30,5,31,84643,2017,9.536249186,2563894.514,-1192717.367,84643_5_31_30,7,17,2017.629909
3.56003E+14,30,4,49,90103,2019,82.12254229,2796445.392,-1257437.71,90103_4_49_30,7,18,2019.632648
3.56003E+14,30,4,49,86058,2019,64.1645995,2762030.203,-1262664.752,86058_4_49_30,9,10,2019.777397
3.56003E+14,30,4,77,83327,2019,0,2741914.372,-1266055.844,83327_4_77_30,9,1,2019.75274
3.56003E+14,30,4,77,93898,2019,23.1823116,2708190.771,-1270775.036,93898_4_77_30,6,10,2019.527397
3.56003E+14,30,3,39,81759,2019,0,2738665.619,-1306671.723,81759_3_39_30,9,1,2019.75274
3.56003E+14,30,5,1,83832,2019,0,2569837.951,-1323413.095,83832_5_1_30,9,1,2019.75274
3.56003E+14,30,5,31,89928,2019,15.09584705,2638810.677,-1159368.746,89928_5_31_30,7,10,2019.610731
3.56003E+14,30,5,31,84318,2019,50.20159373,2603206.742,-1169060.519,84318_5_31_30,6,3,2019.508219
1.88767E+14,30,3,39,90981,2017,6.400411513,2703029.86,-1333871.582,90981_3_39_30,8,1,2017.669406
3.56003E+14,30,3,81,94111,2019,82.85319182,2709337.139,-1377224.515,94111_3_81_30,9,5,2019.763699
3.56003E+14,30,3,81,94570,2019,0,2716733.693,-1388182.91,94570_3_81_30,9,1,2019.75274
1.88768E+14,30,5,67,87219,2017,0,2546252.341,-1157300.407,87219_5_67_30,6,29,2017.579452
3.56004E+14,30,4,77,85670,2019,0,2727133.676,-1267888.237,85670_4_77_30,5,16,2019.460502
3.56004E+14,30,4,77,87317,2019,25.70393038,2710247.053,-1255429.422,87317_4_77_30,8,6,2019.683105
3.56004E+14,30,4,7,92038,2019,2.416638932,2717039.42,-1203834.577,92038_4_7_30,10,15,2019.874429
3.56004E+14,30,5,57,91608,2019,0,2577193.825,-1241342.081,91608_5_57_30,9,1,2019.75274
3.56004E+14,30,5,57,94849,2019,0,2559002.683,-1227771.874,94849_5_57_30,9,1,2019.75274
3.56004E+14,30,5,57,81270,2019,0,2564021.831,-1258090.806,81270_5_57_30,9,1,2019.75274
3.56004E+14,30,5,1,90602,2019,0,2522406.926,-1249497.097,90602_5_1_30,8,7,2019.685845
3.56004E+14,30,5,1,85528,2019,0,2504957.069,-1237183.753,85528_5_1_30,9,1,2019.75274
3.56004E+14,30,5,1,91171,2019,0,2510150.118,-1266337.655,91171_5_1_30,9,1,2019.75274
3.56004E+14,30,4,43,90622,2019,0,2687671.617,-1232690.29,90622_4_43_30,9,1,2019.75274
3.56004E+14,30,4,43,84421,2019,26.21040574,2652332.799,-1239498.76,84421_4_43_30,10,2,2019.838813
3.56004E+14,30,4,43,91021,2019,0,2649971.811,-1255208.239,91021_4_43_30,9,1,2019.75274
3.56004E+14,30,5,57,88118,2019,17.64252218,2632121.407,-1242186.605,88118_5_57_30,6,18,2019.549315
3.56004E+14,30,5,57,85660,2019,18.45592976,2628787.633,-1247939.263,85660_5_57_30,9,25,2019.818493
3.56004E+14,30,5,57,86776,2019,0,2635327.85,-1258051.949,86776_5_57_30,9,1,2019.75274
1.88768E+14,30,3,39,81649,2017,2.593469666,2708644.581,-1341844.685,81649_3_39_30,5,24,2017.48242
1.88768E+14,30,5,1,93884,2017,21.32011946,2617058.017,-1371075.505,93884_5_1_30,6,29,2017.579452
1.88769E+14,30,5,67,90998,2018,0,2589805.712,-1132676.097,90998_5_67_30,9,1,2018.75274
1.88769E+14,30,5,67,82402,2018,0,2570153.509,-1136209.724,82402_5_67_30,9,1,2018.75274
1.88769E+14,30,5,67,94179,2018,8.748091961,2567536.823,-1151338.392,94179_5_67_30,6,12,2018.532877
1.88769E+14,30,4,45,87868,2018,22.54426684,2740575.184,-1093105.835,87868_4_45_30,10,2,2018.838813
1.88769E+14,30,4,107,83806,2018,46.03874073,2709611.698,-1087870.872,83806_4_107_30,7,13,2018.61895
1.88769E+14,30,4,45,87603,2018,50.81707259,2725457.774,-1095977.744,87603_4_45_30,7,12,2018.61621
1.88768E+14,30,5,31,83567,2017,34.84297069,2551695.19,-1183273.483,83567_5_31_30,8,31,2017.751598
1.88768E+14,30,5,31,82251,2017,1.613293242,2549292.554,-1195285.754,82251_5_31_30,7,11,2017.61347
1.88768E+14,30,5,57,84228,2017,96.89811885,2556307.11,-1208501.347,84228_5_57_30,7,12,2017.61621
1.88768E+14,30,4,77,95362,2017,0,2769539.521,-1282273.572,95362_4_77_30,9,18,2017.799315
1.88768E+14,30,3,81,92577,2017,32.76509944,2733159.696,-1395855.337,92577_3_81_30,9,15,2017.791096
1.88768E+14,30,5,31,93845,2017,0,2529707.465,-1198352.499,93845_5_31_30,9,12,2017.782877
1.88767E+14,30,5,23,93961,2017,0,2690785.34,-1288023.383,93961_5_23_30,9,1,2017.75274
1.88768E+14,30,5,57,88244,2017,0,2615908.952,-1265401.027,88244_5_57_30,9,1,2017.75274
1.88768E+14,30,5,57,82223,2017,0,2622998.944,-1280005.065,82223_5_57_30,9,1,2017.75274
1.88768E+14,30,5,57,85343,2017,0,2595951.436,-1267947.446,85343_5_57_30,9,1,2017.75274
1.88768E+14,30,5,1,90756,2017,0,2588992.765,-1284931.571,90756_5_1_30,9,1,2017.75274
1.88768E+14,30,5,57,93558,2017,0,2561739.986,-1273582.036,93558_5_57_30,7,10,2017.610731
1.88768E+14,30,5,1,80949,2017,0,2569051.656,-1288039.561,80949_5_1_30,9,1,2017.75274
1.88768E+14,30,5,1,83765,2017,0,2549219.957,-1291294.835,83765_5_1_30,9,1,2017.75274
1.88768E+14,30,5,1,91328,2017,0,2541650.787,-1277053.648,91328_5_1_30,9,1,2017.75274
1.88768E+14,30,5,1,87599,2017,0,2547896.577,-1304017.237,87599_5_1_30,9,1,2017.75274
1.88768E+14,30,5,1,80151,2017,0,2534521.371,-1293089.16,80151_5_1_30,9,1,2017.75274
1.88768E+14,30,4,59,91637,2017,22.71886373,2695166.172,-1156112.614,91637_4_59_30,9,26,2017.821233
1.88768E+14,30,4,7,82742,2017,65.82617176,2691959.521,-1172524.363,82742_4_7_30,6,19,2017.552055
1.88768E+14,30,5,31,81605,2017,0,2657963.262,-1177810.022,81605_5_31_30,9,1,2017.75274
1.88768E+14,30,5,31,81472,2017,47.31834046,2662272.274,-1177411.683,81472_5_31_30,8,8,2017.688584
1.88768E+14,30,5,31,84327,2017,0,2618413.342,-1184313.183,84327_5_31_30,9,1,2017.75274
1.88768E+14,30,5,31,90098,2017,0,2604282.888,-1173853.255,90098_5_31_30,9,1,2017.75274
1.88768E+14,30,5,31,84820,2017,36.20156355,2512847.149,-1190582.976,84820_5_31_30,6,26,2017.571233
1.88768E+14,30,2,97,85709,2017,57.05187939,2640360.203,-1099638.874,85709_2_97_30,8,25,2017.73516
1.88768E+14,30,5,67,82554,2017,29.84240361,2647952.893,-1112953.607,82554_5_67_30,6,28,2017.576712
1.88768E+14,30,5,67,89591,2017,42.67053193,2586131.684,-1107999.565,89591_5_67_30,7,17,2017.629909
1.88767E+14,30,5,1,84365,2017,46.39879708,2612622.427,-1345795.386,84365_5_1_30,6,20,2017.554795
1.88767E+14,30,3,39,83335,2017,0,2739413.411,-1311907.555,83335_3_39_30,9,1,2017.75274
1.88767E+14,30,5,1,87115,2017,0,2576648.375,-1337050.901,87115_5_1_30,9,1,2017.75274
1.88767E+14,30,5,1,86918,2017,0,2635520.269,-1358877.892,86918_5_1_30,9,1,2017.75274
1.88767E+14,30,5,1,85830,2017,0,2618014.604,-1358991.097,85830_5_1_30,9,1,2017.75274
1.88767E+14,30,5,57,90519,2017,6.745963373,2535068.827,-1228153.035,90519_5_57_30,8,11,2017.696804
1.88767E+14,30,5,57,89902,2017,0,2575229.831,-1231199.007,89902_5_57_30,9,1,2017.75274
1.88767E+14,30,5,1,90856,2017,0,2510322.451,-1271656.339,90856_5_1_30,9,1,2017.75274
1.88767E+14,30,5,93,87669,2017,0,2657538.801,-1274468.254,87669_5_93_30,9,1,2017.75274
1.88767E+14,30,3,81,85881,2017,0,2729936.767,-1381308.885,85881_3_81_30,9,1,2017.75274
1.88767E+14,30,3,81,83083,2017,0,2713533.386,-1371894.412,83083_3_81_30,7,11,2017.61347
1.88767E+14,30,5,1,94052,2017,0,2505843.78,-1242070.577,94052_5_1_30,9,1,2017.75274
1.88767E+14,30,5,57,86055,2017,0,2565182.103,-1263450.222,86055_5_57_30,9,1,2017.75274
1.88767E+14,30,5,1,82321,2017,0,2602079.445,-1294703.745,82321_5_1_30,9,1,2017.75274
1.88767E+14,30,4,43,84304,2017,0,2647038.579,-1235235.203,84304_4_43_30,9,1,2017.75274
1.88767E+14,30,5,67,82553,2017,0.521901613,2592416.407,-1123235.938,82553_5_67_30,7,14,2017.621689
1.88767E+14,30,5,67,85102,2017,0,2576119.513,-1139947.283,85102_5_67_30,9,1,2017.75274
1.88767E+14,30,3,63,95118,2017,24.12457736,2770838.654,-1322614.894,95118_3_63_30,5,23,2017.47968
1.88767E+14,30,3,39,92866,2017,0,2736644.622,-1327613.051,92866_3_39_30,9,1,2017.75274
1.88767E+14,30,5,1,87229,2017,0,2514482.934,-1296109.288,87229_5_1_30,9,1,2017.75274
1.88767E+14,30,5,31,90606,2017,0,2603650.08,-1186132.513,90606_5_31_30,9,1,2017.75274
1.88767E+14,30,5,67,89310,2017,20.9997877,2655644.086,-1102008.194,89310_5_67_30,9,27,2017.823973
1.88768E+14,30,4,49,89714,2017,18.63662345,2783532,-1251799.127,89714_4_49_30,10,4,2017.844292
1.88768E+14,30,4,49,81148,2017,75.81936095,2744713.621,-1256082.303,81148_4_49_30,8,16,2017.710502
1.88768E+14,30,4,77,89474,2017,37.69663608,2724486.676,-1248284.374,89474_4_77_30,8,22,2017.726941
1.88768E+14,30,4,77,85715,2017,0,2728229.401,-1259300.752,85715_4_77_30,9,1,2017.75274
1.88768E+14,30,4,77,95215,2017,20.55891948,2712011.694,-1265663.102,95215_4_77_30,5,11,2017.446804
1.88768E+14,30,4,77,85993,2017,0,2708688.163,-1275701.433,85993_4_77_30,9,1,2017.75274
1.88768E+14,30,5,57,93414,2017,0,2560062.811,-1233215.216,93414_5_57_30,9,1,2017.75274
1.88768E+14,30,5,57,94077,2017,0,2557788.489,-1249588.921,94077_5_57_30,9,20,2017.804795
1.88768E+14,30,5,57,88955,2017,30.8056597,2540582.742,-1236680.369,88955_5_57_30,8,12,2017.699543
1.88768E+14,30,5,57,83730,2017,118.3912025,2537492.915,-1252220.223,83730_5_57_30,8,8,2017.688584
1.88768E+14,30,5,1,89642,2017,3.650946702,2524180.26,-1241256.079,89642_5_1_30,8,31,2017.751598
1.88768E+14,30,5,1,84215,2017,0,2522571.207,-1254645.16,84215_5_1_30,8,9,2017.691324
1.88768E+14,30,5,1,95062,2017,0,2503537.179,-1257806.682,95062_5_1_30,7,1,2017.586073
1.88768E+14,30,4,43,86302,2017,0,2687729.735,-1239975.14,86302_4_43_30,9,1,2017.75274
1.88768E+14,30,4,43,80515,2017,0,2652713.849,-1244298.991,80515_4_43_30,9,1,2017.75274
1.88764E+14,30,5,31,81311,2016,70.59827463,2567656.78,-1187828.274,81311_5_31_30,8,12,2016.699543
1.88766E+14,30,3,81,85180,2016,0,2724716.152,-1398554.059,85180_3_81_30,9,1,2016.75274
1.88766E+14,30,4,77,84259,2016,0,2762529.39,-1298729.701,84259_4_77_30,9,1,2016.75274
1.88764E+14,30,5,57,89454,2015,15.31427296,2582661.826,-1263523.681,89454_5_57_30,9,23,2015.813014
1.88764E+14,30,5,57,81256,2015,0,2554731.091,-1229528.717,81256_5_57_30,9,1,2015.75274
1.88764E+14,30,5,1,85170,2015,16.48861757,2524147.425,-1245494.749,85170_5_1_30,7,30,2015.665525
1.88764E+14,30,4,45,93022,2015,41.80190821,2721936.777,-1106361.53,93022_4_45_30,7,28,2015.660046
1.88765E+14,30,5,1,89778,2015,19.42963876,2530968.539,-1273206.979,89778_5_1_30,8,10,2015.694064
1.88765E+14,30,5,1,85739,2015,0,2527433.675,-1284376.345,85739_5_1_30,9,1,2015.75274
1.88765E+14,30,5,1,93005,2015,7.83425634,2504000.469,-1262956.269,93005_5_1_30,7,29,2015.662785
1.88764E+14,30,5,93,81241,2015,22.51610688,2641592.797,-1280642.942,81241_5_93_30,8,5,2015.680365
1.88764E+14,30,5,57,94321,2015,0,2596557.113,-1273327.856,94321_5_57_30,9,1,2015.75274
1.88764E+14,30,5,1,80650,2015,0,2507854.308,-1286392.688,80650_5_1_30,9,1,2015.75274
1.88764E+14,30,5,57,86151,2015,31.30827548,2561551.07,-1239024.721,86151_5_57_30,7,14,2015.621689
1.88764E+14,30,2,97,94913,2015,10.6064242,2554568.102,-1108613.834,94913_2_97_30,7,21,2015.640868
1.88764E+14,30,5,67,83329,2015,0,2541938.536,-1150010.272,83329_5_67_30,9,1,2015.75274
1.88764E+14,30,4,77,87070,2015,10.4423709,2809031.984,-1306382.099,87070_4_77_30,10,5,2015.847032
1.88764E+14,30,4,77,89400,2015,7.406421576,2808940.07,-1319357.593,89400_4_77_30,4,27,2015.407306
1.88764E+14,30,3,63,92259,2015,34.51591852,2815264.739,-1331005.745,92259_3_63_30,5,11,2015.446804
1.88764E+14,30,3,63,94857,2015,45.78055221,2772261.057,-1326924.748,94857_3_63_30,9,16,2015.793836
1.88764E+14,30,3,39,81229,2015,0,2755112.706,-1313856.397,81229_3_39_30,9,1,2015.75274
1.88765E+14,30,4,43,83353,2015,34.70496495,2688873.979,-1244100.733,83353_4_43_30,5,26,2015.4879
1.88765E+14,30,4,43,82177,2015,19.45993474,2686756.087,-1258873.932,82177_4_43_30,5,21,2015.474201
1.88764E+14,30,2,15,88273,2015,0,2806734.922,-1097444.819,88273_2_15_30,9,8,2015.771918
1.88764E+14,30,3,39,93214,2015,0,2702203.436,-1337225.493,93214_3_39_30,9,1,2015.75274
5.45432E+12,30,3,63,92259,2005,48.69486689,2815264.739,-1331005.745,92259_3_63_30,5,5,2005.430365
5.45439E+12,30,3,63,94106,2005,39.62332991,2807620.686,-1389219.647,94106_3_63_30,6,20,2005.554795
5.45443E+12,30,3,63,94158,2005,6.331937807,2780510.152,-1346898.131,94158_3_63_30,8,31,2005.751598
5.45446E+12,30,3,63,94368,2005,75.02900768,2815152.658,-1345927.858,94368_3_63_30,9,14,2005.788356
5.45454E+12,30,3,63,94857,2005,58.63280044,2772261.057,-1326924.748,94857_3_63_30,8,8,2005.688584
1.88765E+14,30,5,31,83622,2016,17.92418933,2533725.674,-1192164.047,83622_5_31_30,9,7,2016.769178
1.88765E+14,30,5,31,90408,2016,37.07115921,2584416.388,-1193998.101,90408_5_31_30,8,17,2016.713242
1.88765E+14,30,4,49,80158,2015,4.319581417,2798035.165,-1267194.126,80158_4_49_30,9,30,2015.832192
1.88763E+14,30,3,81,82954,2014,100.6208794,2699108.996,-1379431.992,82954_3_81_30,6,23,2014.563014
1.88763E+14,30,4,49,82918,2014,26.4673873,2747893.539,-1199669.72,82918_4_49_30,8,16,2014.710502
1.88763E+14,30,4,49,90458,2014,18.43830145,2751439.607,-1223842.905,90458_4_49_30,8,14,2014.705023
1.88763E+14,30,4,49,80508,2014,0,2727265.96,-1201700.819,80508_4_49_30,9,1,2014.75274
1.88763E+14,30,5,1,82653,2014,0,2551248.286,-1270199.284,82653_5_1_30,9,1,2014.75274
1.88763E+14,30,5,1,83755,2014,0,2519965.212,-1265159.634,83755_5_1_30,9,1,2014.75274
1.88765E+14,30,5,1,91536,2015,0,2590668.904,-1330124.833,91536_5_1_30,9,1,2015.75274
1.88765E+14,30,5,1,86405,2015,0,2577847.428,-1347231.067,86405_5_1_30,9,1,2015.75274
1.88765E+14,30,5,31,81928,2015,31.02487624,2669120.352,-1155077.442,81928_5_31_30,8,4,2015.677626
1.88765E+14,30,5,31,90735,2015,37.56140853,2634638.421,-1160948.41,90735_5_31_30,9,22,2015.810274
1.88765E+14,30,5,31,80250,2015,0,2615497.544,-1164139.897,80250_5_31_30,9,1,2015.75274
1.88765E+14,30,5,31,93249,2015,74.98939209,2600146.908,-1165975.281,93249_5_31_30,6,23,2015.563014
1.88765E+14,30,5,31,81803,2015,84.26523199,2580723.505,-1169789.849,81803_5_31_30,9,11,2015.780137
1.88765E+14,30,5,67,84016,2015,0,2563790.241,-1157109.019,84016_5_67_30,9,1,2015.75274
1.88765E+14,30,4,49,83151,2015,0,2736558.156,-1226152.465,83151_4_49_30,9,1,2015.75274
1.88765E+14,30,4,49,85029,2015,0,2742464.122,-1235290.535,85029_4_49_30,9,1,2015.75274
4.77643E+12,30,5,67,87176,2004,29.62940276,2565473.685,-1136377.861,87176_5_67_30,7,14,2004.621689
4.77649E+12,30,5,67,87501,2004,72.47197882,2587397.623,-1117801.954,87501_5_67_30,10,13,2004.86895
4.76406E+12,30,2,37,92201,2004,0,2705335.018,-1002864.202,92201_2_37_30,9,1,2004.75274
1.88766E+14,30,4,49,94943,2016,0,2730650.951,-1222097.061,94943_4_49_30,9,1,2016.75274
1.88766E+14,30,4,49,89679,2015,64.61391373,2795335.695,-1266626.401,89679_4_49_30,10,1,2015.836073
1.88766E+14,30,4,49,92758,2016,0,2747588.662,-1234615.759,92758_4_49_30,9,1,2016.75274
1.88766E+14,30,4,49,93633,2016,0,2730076.041,-1236667.907,93633_4_49_30,9,1,2016.75274
1.88766E+14,30,4,43,90305,2016,17.71149619,2646421.291,-1265277.57,90305_4_43_30,5,25,2016.48516
1.88766E+14,30,5,1,86199,2016,0,2523034.897,-1284990.838,86199_5_1_30,9,1,2016.75274
1.88766E+14,30,5,57,86309,2016,1.870467361,2546241.698,-1240876.236,86309_5_57_30,7,19,2016.635388
1.88766E+14,30,5,57,94528,2016,33.67137104,2526284.441,-1244558.776,94528_5_57_30,8,24,2016.73242
1.88766E+14,30,5,67,80927,2016,52.29020621,2566791.182,-1115803.648,80927_5_67_30,7,6,2016.599772
1.88766E+14,30,5,23,89932,2016,33.06231243,2671181.846,-1328123.783,89932_5_23_30,9,22,2016.810274
1.88766E+14,30,5,1,82659,2016,53.41601704,2656545.862,-1330010.816,82659_5_1_30,6,21,2016.557534
1.88766E+14,30,5,1,89475,2016,0,2602351.383,-1338322.924,89475_5_1_30,6,17,2016.546575
1.88766E+14,30,3,39,86633,2016,34.28645694,2740794.929,-1352968.717,86633_3_39_30,6,21,2016.557534
1.88765E+14,30,2,41,94915,2015,0,2889920.814,-1023748.832,94915_2_41_30,9,1,2015.75274
1.88765E+14,30,2,41,87306,2015,54.0067025,2870228.475,-1026578.098,87306_2_41_30,8,24,2015.73242
1.88765E+14,30,2,27,91382,2015,21.82111713,2716505.645,-1010395.079,91382_2_27_30,6,25,2015.568493
1.88764E+14,30,2,9,91231,2015,63.30108447,2546908.667,-1054068.533,91231_2_9_30,7,28,2015.660046
1.88764E+14,30,5,1,86074,2015,0,2532877.608,-1312800.146,86074_5_1_30,9,1,2015.75274
1.88764E+14,30,4,59,87513,2015,14.69368142,2764151.361,-1150283.315,87513_4_59_30,8,13,2015.702283
1.88764E+14,30,5,31,88668,2015,0,2514101.031,-1195227.064,88668_5_31_30,8,27,2015.740639
1.88764E+14,30,4,7,85520,2015,0,2680579.697,-1194529.34,85520_4_7_30,9,1,2015.75274
1.88764E+14,30,2,27,81554,2015,61.36026505,2721609.092,-1040667.175,81554_2_27_30,7,7,2015.602511
1.88764E+14,30,2,95,86962,2015,6.261605839,2551831.303,-1082167.934,86962_2_95_30,7,30,2015.665525
1.88764E+14,30,5,67,86310,2015,23.86842622,2531631.396,-1086072.924,86310_5_67_30,8,20,2015.721461
1.88764E+14,30,2,9,86827,2015,0,2532687.549,-976997.0844,86827_2_9_30,9,21,2015.807534
1.88764E+14,30,3,39,81967,2015,0,2757667.047,-1329148.788,81967_3_39_30,7,14,2015.621689
1.88764E+14,30,3,63,81766,2015,0,2761878.592,-1340088.18,81766_3_63_30,9,1,2015.75274
1.88764E+14,30,3,39,81114,2015,68.78312982,2737933.073,-1332445.766,81114_3_39_30,6,8,2015.521918
1.88764E+14,30,3,39,82130,2015,6.880330151,2716025.164,-1326366.676,82130_3_39_30,9,28,2015.826712
1.88764E+14,30,3,39,92565,2015,33.91584756,2705823.256,-1322737.45,92565_3_39_30,6,22,2015.560274
1.88764E+14,30,3,63,95169,2015,39.21082875,2778786.668,-1336209.572,95169_3_63_30,10,8,2015.855251
1.88764E+14,30,3,81,85396,2015,0,2711743.751,-1390372.236,85396_3_81_30,9,1,2015.75274
1.88765E+14,30,4,43,86730,2015,25.4087331,2674130.319,-1246217.644,86730_4_43_30,5,5,2015.430365
1.88765E+14,30,4,43,80521,2015,0,2667310.827,-1236515.485,80521_4_43_30,10,29,2015.912785
1.88765E+14,30,4,43,81734,2015,0,2653994.594,-1248353.102,81734_4_43_30,9,1,2015.75274
1.88765E+14,30,5,57,90562,2015,38.13408062,2627385.448,-1243286.149,90562_5_57_30,5,27,2015.490639
1.88765E+14,30,5,57,80197,2015,0,2636908.705,-1267138.953,80197_5_57_30,9,1,2015.75274
1.88765E+14,30,5,57,81911,2015,0,2619305.608,-1254451.913,81911_5_57_30,7,7,2015.602511
1.88765E+14,30,5,57,91137,2015,0,2612907.943,-1245220.992,91137_5_57_30,10,29,2015.912785
1.88765E+14,30,5,57,94417,2015,27.631366,2578541.209,-1251212.819,94417_5_57_30,7,13,2015.61895
1.88765E+14,30,5,57,94456,2015,0,2582557.838,-1275995.87,94456_5_57_30,9,1,2015.75274
1.88765E+14,30,5,57,95717,2015,0,2566153.774,-1267640.546,95717_5_57_30,9,1,2015.75274
1.88765E+14,30,2,97,93163,2015,20.76101151,2568026.965,-1090639.511,93163_2_97_30,9,1,2015.75274
1.88764E+14,30,5,57,93749,2015,0,2559036.117,-1254494.228,93749_5_57_30,9,1,2015.75274
1.88764E+14,30,5,1,83744,2015,0,2510770.895,-1276444.451,83744_5_1_30,9,1,2015.75274
4.75864E+12,30,2,27,89332,2004,73.36387119,2719498.084,-994905.5005,89332_2_27_30,7,27,2004.657306
4.75878E+12,30,2,27,92388,2004,1.710768674,2712286.426,-1016779.537,92388_2_27_30,7,27,2004.657306
5.45139E+12,30,5,57,87385,2006,0,2572126.297,-1211514.826,87385_5_57_30,8,11,2006.696804
5.45141E+12,30,5,57,89339,2005,0,2517291.221,-1220198.419,89339_5_57_30,8,31,2005.751598
5.45144E+12,30,5,57,89491,2005,0,2538053.924,-1258427.259,89491_5_57_30,9,18,2005.799315
5.45145E+12,30,5,57,90095,2005,0,2592277.554,-1279364.676,90095_5_57_30,9,1,2005.75274
